,GSM1377859,GSM1377860,GSM1377861,GSM1377862,GSM1377863,GSM1377864,GSM1377865,GSM1377866,GSM1377867,GSM1377868,GSM1377869,GSM1377870,GSM1377871,GSM1377872,GSM1377873,GSM1377874,GSM1377875,GSM1377876,GSM1377877,GSM1377878,GSM1377879,GSM1377880,GSM1377881,GSM1377882,GSM1377883,GSM1377884,GSM1377885,GSM1377886,GSM1377887,GSM1377888,GSM1377889,GSM1377890,GSM1377891,GSM1377892,GSM1377893,GSM1377894,GSM1377895,GSM1377896,GSM1377897,GSM1377898,GSM1377899,GSM1377900,GSM1377901,GSM1377902,GSM1377903,GSM1377904,GSM1377905,GSM1377906,GSM1377907
ENSMUSG00000048626,198.803,200.18400000000003,106.73200000000001,192.54,230.31900000000002,239.674,93.7348,240.72400000000002,279.85900000000004,141.017,92.8638,88.515,102.236,105.45,139.834,117.45,92.2264,119.936,128.129,145.045,69.2665,109.87799999999999,111.759,108.226,123.28,130.68200000000002,83.5063,106.919,154.124,173.446,98.3349,125.376,112.12100000000001,171.37099999999998,180.25099999999998,174.012,163.379,151.436,125.054,201.055,168.622,60.3145,34.6348,66.3155,94.3678,129.658,122.91,93.6612,120.29299999999999
ENSMUSG00000086649,181.84,161.578,175.416,167.271,190.523,182.417,1.43539,169.795,165.55599999999998,96.2224,9.224160000000001,13.3912,59.6442,59.5846,43.394,38.573,57.3013,76.8051,53.7827,87.787,176.332,52.9659,15.0089,72.2307,62.9692,71.4805,48.8817,84.0085,111.876,98.5276,80.3267,85.8027,81.1318,84.2494,132.466,123.234,94.7481,66.9592,125.455,82.0182,105.07799999999999,146.74200000000002,144.697,169.105,95.3224,90.4042,85.0017,135.7,146.355
ENSMUSG00000038206,173.005,169.91400000000002,101.70100000000001,174.113,205.446,201.667,114.984,204.731,225.855,87.9191,67.2009,42.4036,47.6955,80.2264,85.0267,93.0492,79.4757,97.0533,80.2961,106.833,119.461,96.795,86.0887,76.6296,62.0642,66.5473,45.1624,64.8917,125.191,24.095,31.1242,60.9377,53.4604,52.5524,42.869,64.8415,56.0401,78.8481,29.0058,71.5906,31.5137,20.8069,39.0084,49.8647,48.3064,80.4141,74.1317,92.929,92.7343
ENSMUSG00000014074,164.85,130.216,136.885,137.447,115.734,163.605,10.722999999999999,153.108,195.262,6.976719999999999,10.0145,10.0889,18.1127,23.8966,9.929730000000001,12.2002,29.2805,15.1932,17.8891,12.1715,51.4073,37.204,21.2559,8.5308,8.59983,3.30451,21.5507,6.74598,5.374230000000001,31.534000000000002,32.5532,10.2731,21.1113,11.8263,37.8507,10.9938,39.354,52.0464,19.6375,38.4334,62.8416,10.3907,12.8641,12.9,22.3048,11.5591,15.4915,36.163000000000004,16.2157
ENSMUSG00000049832,186.65599999999998,225.957,237.239,200.483,238.21900000000002,239.115,74.5956,206.873,180.325,120.046,133.233,125.26700000000001,162.591,145.535,138.59,122.50399999999999,112.556,152.063,125.12700000000001,140.533,189.583,146.273,225.605,273.681,248.795,260.173,122.605,138.063,240.364,131.93,170.326,159.088,175.93099999999998,131.428,182.68900000000002,192.921,154.183,210.165,216.017,242.199,218.447,241.74,229.102,219.305,185.322,299.837,234.544,245.64,216.75099999999998
ENSMUSG00000061207,18.438,6.37815,0.281119,1.71627,0.0,9.479989999999999,0.39846,18.6812,0.0,51.7073,90.8842,103.14,67.4556,74.2635,101.477,6.70534,24.0096,122.20200000000001,63.247,76.9097,0.8721129999999999,184.56900000000002,182.055,111.649,5.01238,32.8734,144.50799999999998,158.615,184.665,45.8074,42.5874,31.0296,36.5243,20.9725,63.5211,85.2206,75.3853,39.2386,37.1411,13.1344,54.6944,22.2479,79.5341,48.9216,49.4326,54.0606,19.0546,56.0344,77.044
ENSMUSG00000090254,67.0223,85.4889,131.30100000000002,77.5406,150.866,157.685,10.3502,128.347,138.85399999999998,33.5377,52.5222,45.9833,32.7211,40.1784,65.2936,108.579,64.517,41.6325,52.6055,139.33700000000002,153.651,58.0798,83.8949,87.0266,78.3244,78.8505,56.6223,76.3444,62.2488,0.0,0.205761,0.0,0.0,0.205062,0.27607,0.967723,0.484811,0.0,4.96898,0.0,1.0443799999999999,0.859835,0.0,0.271231,0.0,1.14978,0.932584,2.26619,0.051806399999999996
ENSMUSG00000031538,133.064,122.883,102.912,136.17,158.466,177.46900000000002,0.223529,135.248,144.69,18.727999999999998,8.2386,14.684000000000001,15.7774,2.30178,13.1387,11.2542,0.553372,18.8179,13.5709,0.582078,26.4886,9.58859,2.2062,28.0281,7.472860000000001,0.08655850000000001,21.7498,38.1117,16.9389,0.09268789999999999,3.8626,0.0,0.157313,0.0,15.5515,0.157111,0.0,0.0,1.90298,3.9482800000000005,0.0,0.0,1.90925,1.3834,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000086859,2.8300000000000003e-07,1.26875,0.0,1.47021,1.0233,0.0,1.34296,5.43e-06,10.0428,97.0655,13.9141,18.0774,25.8738,23.5761,11.8619,124.116,77.1194,34.8674,36.196,120.62299999999999,192.78400000000002,115.499,182.50799999999998,127.448,161.016,38.9153,114.676,89.0744,101.617,27.29,93.10700000000001,7.77027,16.8101,74.5438,53.4982,55.4172,61.9642,33.0886,97.2708,58.5645,59.006,60.131,25.0945,52.1835,63.17100000000001,94.4992,99.3362,117.50200000000001,60.1723
ENSMUSG00000079477,201.771,183.812,122.419,181.91,209.49200000000002,241.66299999999998,59.0725,223.622,296.722,110.679,76.6445,77.2554,63.102,68.3938,85.6119,89.9439,73.98,88.1616,99.9825,114.367,96.1723,94.5578,75.8507,70.2957,101.353,82.2494,46.545,90.9628,98.6825,124.32,99.7257,87.2327,87.8624,93.4099,103.455,106.87200000000001,104.515,123.26899999999999,94.7135,113.53399999999999,109.405,80.3475,92.6781,87.3456,87.7,96.9819,71.7606,83.4631,65.4042
ENSMUSG00000071470,6.10505,5.27215,0.8448260000000001,19.6894,4.58737,9.325289999999999,0.0,0.23337199999999997,0.0,82.1597,102.7,35.3998,83.2924,117.72200000000001,69.0148,97.9386,53.2399,126.62799999999999,108.569,28.9339,99.8512,77.6796,125.465,189.8,170.675,168.28599999999997,63.2506,105.71700000000001,184.207,132.705,32.8824,126.965,129.895,141.368,56.123999999999995,51.8963,86.1312,106.90899999999999,72.3727,90.4536,72.8148,109.876,66.1669,104.75200000000001,57.5483,101.81200000000001,61.7045,86.9056,89.681
ENSMUSG00000069910,119.354,129.877,68.7573,108.329,116.51899999999999,148.265,130.253,124.70700000000001,145.45600000000002,125.12100000000001,158.359,105.23700000000001,133.034,159.339,148.385,164.418,160.872,193.024,189.949,271.286,240.912,162.471,251.357,173.09400000000002,143.92600000000002,132.23,148.24,182.614,228.68,111.609,90.6869,114.17399999999999,85.6789,70.5224,113.492,134.159,107.15100000000001,110.008,63.8688,89.1629,105.039,89.8094,73.7004,100.579,86.4502,76.3262,108.63600000000001,42.3492,39.4466
ENSMUSG00000094374,3.26281,6.3128400000000005,5.85087,6.61612,3.5334800000000004,6.23833,13.3911,4.37504,6.37145,128.976,69.1024,84.2777,30.5645,67.3305,131.893,181.105,178.886,100.171,103.96700000000001,119.056,130.185,96.7838,143.078,131.04399999999998,118.09700000000001,6.05305,19.1018,53.6091,57.9541,14.6189,40.8649,42.0733,6.33571,36.7543,71.5027,31.4818,51.9715,47.4224,85.9656,66.077,98.958,38.5574,39.9272,12.7857,57.3538,3.25733,27.1272,1.32494,4.58844
ENSMUSG00000037544,169.828,117.21,122.54299999999999,142.661,118.209,165.43099999999998,1.20051,159.91299999999998,199.395,108.848,65.906,40.8681,78.0647,78.9465,75.7002,48.2815,30.5563,39.5635,101.045,58.5031,11.9605,101.95700000000001,81.8567,18.8035,92.3131,36.7814,50.81100000000001,63.8085,102.73700000000001,69.7166,50.6145,48.0973,48.758,12.1926,38.4796,6.45792,4.305,9.72832,38.0248,50.6463,23.9987,12.6774,31.3123,20.9071,26.0338,0.887645,3.92545,0.402699,3.80217
ENSMUSG00000038543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0904,87.6807,72.3181,77.3465,86.0211,83.9265,32.9747,44.0014,81.5434,52.5059,44.0022,50.2912,9.4689,68.7265,12.1662,73.4516,113.726,48.9387,64.4664,82.1382,33.2654,148.14,141.225,84.3295,77.0857,77.8308,105.87100000000001,50.3011,59.2792,124.029,41.6063,97.76799999999999,126.60600000000001,175.50099999999998,117.26,65.8334,161.664,144.442,181.80900000000003,114.92200000000001
ENSMUSG00000071415,6.57673,5.76054,17.6523,7.22261,19.5895,4.89676,36.7727,9.70957,8.48201,37.1643,56.2916,55.2796,56.0465,120.80799999999999,41.8216,61.645,29.8175,52.2468,55.2842,71.8129,85.6249,46.479,145.756,55.9785,77.3024,44.7532,67.8458,100.238,101.44,106.439,92.2286,93.1397,124.975,107.32700000000001,103.544,123.28200000000001,94.7218,70.9712,116.79700000000001,222.018,98.8006,144.66899999999998,152.52100000000002,203.456,107.60799999999999,90.3233,146.36,136.725,97.756
ENSMUSG00000021948,0.584154,6.1511,15.3805,1.00363,2.00219,5.93573,29.997,0.0,1.0627,171.794,105.529,86.9015,124.367,132.004,133.765,87.5518,60.24100000000001,141.58700000000002,132.063,41.8067,98.9268,132.68,90.5983,98.5957,82.8233,57.7842,76.2663,129.679,135.248,186.013,96.5841,87.0935,155.259,152.534,97.2887,128.763,142.893,140.736,120.973,135.495,154.145,87.89299999999999,83.5249,85.6415,103.169,123.205,88.0424,67.9095,84.333
ENSMUSG00000063800,116.624,130.175,127.962,133.358,133.526,151.22899999999998,1.8356,157.191,145.769,179.053,135.597,110.90899999999999,150.77200000000002,173.99200000000002,160.003,145.616,158.609,166.27200000000002,148.02,222.252,182.325,136.495,189.418,243.604,214.03400000000002,267.507,102.926,139.03799999999998,264.69,89.7245,89.4868,80.5303,79.5879,118.366,100.805,117.84700000000001,132.249,110.277,49.3393,133.75799999999998,136.61700000000002,117.421,120.288,78.0558,87.3733,109.67200000000001,132.378,99.8975,84.2226
ENSMUSG00000010911,118.99600000000001,152.85399999999998,164.294,171.608,159.509,176.24200000000002,2.33345,181.845,180.17700000000002,72.2813,57.5319,35.6273,34.388000000000005,28.176,62.1923,70.7319,68.6608,80.0524,66.9203,127.897,131.662,58.8716,114.303,188.342,92.6627,105.78299999999999,48.0569,49.021,103.125,54.9422,65.4863,71.0636,82.7104,31.5895,35.0519,76.7068,18.5617,40.5724,93.5419,100.58200000000001,121.84700000000001,45.324,78.72800000000001,0.290011,62.7802,19.0151,43.1565,34.8247,57.5224
ENSMUSG00000067702,148.83700000000002,130.029,117.45700000000001,107.22200000000001,177.373,218.50799999999998,0.164297,92.0989,114.376,42.6263,23.6597,41.6348,31.031,64.6621,50.7438,10.0694,1.63035,79.2383,67.4679,51.1697,38.6439,12.6158,72.0414,24.4196,21.6882,97.8367,76.2674,55.011,46.8125,12.036,37.8172,0.570537,0.611433,8.19812,18.2879,18.3172,29.1564,13.1385,0.735314,0.9685819999999999,0.164715,29.4358,1.12234,69.9997,3.71571,0.181452,0.0,0.161002,27.057
ENSMUSG00000086598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.4084,73.7682,108.257,58.463,52.8848,180.37599999999998,77.0936,48.6138,50.4671,74.0802,56.1673,1.36362,91.6462,2.48475,195.709,1.7404,93.2404,140.91299999999998,77.0923,42.3536,109.441,3.05093,68.6506,87.52,72.6309,118.59700000000001,99.334,108.211,145.594,61.0344,133.915,98.4195,44.1278,42.9547,43.8341,75.2694,46.9323,43.5281,16.9067,12.484000000000002
ENSMUSG00000029130,208.703,105.434,134.454,142.036,122.54799999999999,95.1752,0.0,80.0533,145.915,0.0,0.0,0.0,0.195297,0.0,7.8501199999999995,0.154995,0.0,0.0,0.0,9.91826,0.254117,0.0,0.0,0.275413,0.0,0.0,0.0,0.0,0.0,0.0,1.6841400000000002,8.09048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.60588,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000026280,37.6054,32.2685,65.4731,43.8285,28.613000000000003,4.00689,0.0,18.0719,12.2955,80.1721,50.38,40.4905,64.6804,37.0575,35.6599,5.95289,10.3828,41.4021,23.2544,24.8183,42.8591,32.388000000000005,45.3095,31.6964,24.9605,10.1456,67.247,86.5352,61.3821,189.101,137.524,102.73299999999999,177.74599999999998,118.87100000000001,149.222,99.2885,162.703,111.17299999999999,163.52200000000002,95.5143,123.027,97.4238,97.3732,93.6168,91.21600000000001,120.859,138.516,113.132,83.3293
ENSMUSG00000032288,28.7779,27.7094,25.8946,26.7483,17.9,11.2268,0.0,15.0672,11.8813,30.8582,56.8703,47.2546,41.4751,79.4436,32.7719,41.3396,56.1338,63.2211,54.3521,122.149,112.631,56.0748,88.7529,164.092,111.24700000000001,107.04899999999999,34.6154,39.2018,94.6136,131.042,96.5525,33.1011,100.4,112.97399999999999,132.469,105.087,155.096,162.703,69.014,147.128,57.7282,58.6659,158.96,133.41899999999998,33.1616,76.4215,204.125,99.2828,149.835
ENSMUSG00000076614,133.876,114.354,128.97,97.9223,130.387,151.335,0.594647,164.2,153.289,0.220723,0.304361,0.222613,48.9635,0.0,0.0,11.9169,11.453,1.30051,0.0,18.6427,0.0,0.0,0.0,0.0,0.0,0.0,16.9446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22994299999999998,0.186341,0.203817,26.4891
ENSMUSG00000009563,5.45165,15.5852,21.1898,11.0459,15.6022,6.918710000000001,17.1849,31.8457,11.0786,68.2337,105.48,97.6029,88.09899999999999,127.18700000000001,131.44,110.962,133.887,138.47299999999998,96.0737,132.565,54.0166,91.7233,89.7405,132.13299999999998,139.67700000000002,92.7787,58.1607,156.39600000000002,66.5937,191.127,93.8079,77.8944,89.8808,93.1418,81.365,180.06599999999997,116.29700000000001,184.082,128.125,96.1876,73.8118,50.4162,64.8529,78.3804,74.8747,133.072,186.172,97.0456,160.72299999999998
ENSMUSG00000004561,71.0836,51.5591,109.309,170.34400000000002,104.76899999999999,160.844,0.765984,110.645,28.2927,74.3045,45.7662,43.1242,29.6597,14.3937,105.04799999999999,40.2411,27.6952,15.2204,33.1878,40.0773,12.9626,46.1848,56.7542,95.7428,24.3551,0.0,129.049,12.9177,14.8051,103.291,60.1096,33.605,142.026,88.3535,75.5077,203.47299999999998,81.4209,1.28557,0.296216,13.193,61.3722,42.7612,126.22200000000001,16.7758,103.20700000000001,8.45696,6.7515,107.936,8.91039
ENSMUSG00000032604,102.795,115.89200000000001,103.118,69.0842,126.229,112.48100000000001,3.67547,116.016,92.5627,102.714,89.6565,148.725,98.96700000000001,90.98100000000001,50.6624,92.4858,124.40299999999999,85.6517,165.175,73.1059,129.993,163.972,73.9945,33.3084,49.7,61.949,26.1874,228.422,29.0811,225.075,110.664,220.90900000000002,107.103,134.286,81.3392,192.63099999999997,111.238,56.3308,88.4878,27.7071,58.2056,80.8545,137.338,50.9134,108.60799999999999,145.731,111.697,77.6414,137.944
ENSMUSG00000019907,139.268,138.526,90.7879,131.22799999999998,154.524,188.078,58.8913,171.49400000000003,219.99,73.8473,60.9688,38.0172,50.1189,27.1921,61.6942,71.0125,54.7692,63.2,68.0437,94.7765,65.8796,52.8864,46.9414,36.6153,44.7262,70.1601,27.2382,71.3542,69.5055,16.5213,5.730119999999999,21.2348,19.5285,28.9468,37.2401,22.4855,20.7833,24.9884,13.2391,23.8494,46.5159,10.9005,5.57965,24.7048,29.9,27.6598,6.5048699999999995,6.74719,12.0713
ENSMUSG00000027454,59.9108,67.3967,76.6307,87.3751,63.5274,64.3755,0.0,75.1246,41.7382,51.3472,11.5932,21.0856,15.2275,41.637,23.1673,86.4363,27.9962,50.5377,24.4335,2.57793,76.8164,71.4704,6.06944,3.5187,12.0849,110.779,52.955,48.8318,50.68600000000001,144.757,119.845,92.6305,122.074,51.0647,49.3121,67.0413,95.2719,101.367,66.3572,44.1249,92.9739,160.346,112.296,112.84100000000001,88.9401,198.291,155.309,225.868,135.922
ENSMUSG00000010592,124.986,145.273,83.3584,148.85299999999998,150.642,152.125,36.7237,153.255,182.135,16.5142,15.2502,0.24738800000000002,17.5687,18.2154,19.1282,26.4167,43.1285,20.4908,28.0829,48.8942,43.1637,18.127,26.1704,21.6559,26.7565,44.5019,13.6026,24.9131,21.2193,5.388380000000001,0.20829099999999998,0.225731,2.56859,1.90745,30.0689,29.2666,54.1209,0.673125,0.396314,26.055,0.549407,0.0,0.0,2.38627,0.0,6.43691,0.0925038,0.168988,7.8801
ENSMUSG00000029038,176.854,153.83700000000002,174.604,185.958,195.778,188.73,41.4369,163.83,209.31599999999997,76.0157,134.81,64.9662,85.2785,115.603,129.649,120.535,97.2902,137.605,145.255,185.775,185.921,148.115,199.378,203.665,187.782,258.187,148.85299999999998,159.297,307.707,197.037,129.768,166.06799999999998,178.954,168.69299999999998,158.546,181.81900000000002,151.36700000000002,242.196,234.387,238.25799999999998,185.247,181.342,192.80900000000003,164.709,147.285,255.282,183.13099999999997,220.294,173.141
ENSMUSG00000025465,124.33200000000001,140.531,141.872,156.534,131.132,158.27,17.7482,172.46900000000002,122.509,1.17212,41.2891,30.5995,19.3812,28.6925,53.3658,36.0836,54.7287,11.1363,10.7148,12.3707,38.9704,53.1369,73.6752,58.7017,61.3832,0.0,27.1113,4.93404,34.356,0.554845,1.90421,11.3105,22.6005,0.45011999999999996,1.76027,1.1204100000000001,10.3138,0.552387,1.78194,0.44008,0.633037,0.316013,1.4928299999999999,0.570584,20.9458,1.00857,61.0997,35.3336,35.8313
ENSMUSG00000027170,37.5576,43.4624,34.6665,48.6505,47.5327,41.0166,1.8216,33.327,33.0364,95.9365,109.619,75.6218,119.65,110.31200000000001,99.9322,73.5741,36.4936,99.0912,88.9436,92.449,86.6027,100.165,128.23,120.899,131.35299999999998,144.398,71.8537,113.652,170.68400000000003,142.692,119.69200000000001,139.295,148.35,137.066,158.259,135.009,150.762,167.87,146.187,160.286,174.77700000000002,172.364,204.81900000000002,178.99099999999999,140.762,194.28799999999998,157.404,165.25099999999998,152.435
ENSMUSG00000021189,23.2774,38.059,4.6608,31.816,21.5892,26.5864,2.8793900000000003,34.5527,31.4604,69.5512,60.6316,85.36399999999999,133.248,131.737,100.53200000000001,76.9417,45.1733,101.807,64.6897,81.9485,122.194,111.70299999999999,166.558,110.986,155.141,224.417,94.6208,147.39600000000002,204.15599999999998,130.243,60.9006,133.264,75.5002,58.467,74.0073,69.8109,136.821,111.12700000000001,64.521,150.635,120.037,102.26,28.2089,99.0636,106.73200000000001,158.126,52.1251,105.37700000000001,123.279
ENSMUSG00000070902,0.0,0.0,0.0,0.0,0.0,0.0,51.8197,0.11860699999999999,0.0,79.55,80.5116,48.355,67.3113,48.8359,71.9924,146.582,121.25200000000001,83.2458,48.0585,135.704,126.821,77.5283,148.27,131.88,124.46,105.666,32.3294,16.7314,72.0146,0.0,0.0,0.24332399999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000013822,207.153,160.167,169.675,172.79,164.93200000000002,207.138,0.801582,167.72400000000002,151.11,130.486,126.965,104.053,153.454,175.92700000000002,97.0461,114.56700000000001,49.9395,146.713,127.052,88.0065,157.941,142.49200000000002,180.324,235.395,199.72799999999998,252.83,146.249,182.158,273.26599999999996,162.52,142.346,170.49599999999998,174.525,151.511,152.38,188.952,177.36,205.169,220.39,236.15599999999998,228.484,207.003,206.493,195.392,135.74200000000002,226.378,194.989,222.958,173.11599999999999
ENSMUSG00000020180,215.99900000000002,206.321,203.088,196.89,245.997,257.96299999999997,130.21200000000002,251.075,265.586,173.97400000000002,152.173,90.5416,151.80100000000002,162.661,149.87,119.68799999999999,105.15899999999999,170.34099999999998,178.325,163.912,194.44799999999998,138.278,222.65900000000002,279.369,244.25400000000002,235.97299999999998,133.589,188.6,224.351,215.956,199.107,190.074,186.399,175.29,220.8,216.092,207.679,274.994,254.101,270.497,294.514,248.697,243.275,197.02200000000002,200.3,302.92400000000004,213.678,281.506,211.079
ENSMUSG00000026956,0.0,2.81402,0.0,0.0,0.0,0.0,12.902000000000001,0.0,0.0,8.15896,35.9598,62.5649,83.6992,89.8328,67.9555,19.1733,36.3551,33.7144,15.6075,62.7367,0.6710079999999999,6.3597,0.0,104.24799999999999,11.7715,5.78224,44.0065,4.05388,119.45700000000001,110.632,60.3861,32.7758,70.2311,99.5799,201.153,81.6274,102.883,1.1668,9.04625,0.0,99.3884,1.8083200000000001,53.4742,26.781,120.085,71.3771,157.85399999999998,115.01,120.25299999999999
ENSMUSG00000029670,188.30900000000003,123.083,87.4235,141.125,147.918,187.56400000000002,111.819,122.084,121.215,81.135,101.35700000000001,16.9087,47.3462,59.2177,65.9425,94.4544,51.1355,5.1996400000000005,43.3953,24.3602,23.4181,33.3512,64.618,0.21047600000000002,97.9764,3.46296,43.4762,6.79858,87.618,46.0437,28.2379,28.6081,16.2555,14.0287,21.0889,23.9343,47.4368,28.584,0.0630396,32.0281,0.337528,30.8308,0.215952,4.3745199999999995,17.1354,0.27865999999999996,18.7622,0.0,33.7968
ENSMUSG00000040549,183.32299999999998,126.729,117.478,136.583,133.873,243.608,18.6726,141.024,272.183,46.0947,73.9007,39.4631,40.7408,107.007,69.3697,51.326,51.1471,99.3599,65.4934,83.6801,59.5654,53.6042,74.6007,101.773,94.9766,105.156,66.916,70.5543,86.1324,45.8706,124.25200000000001,104.69200000000001,129.33700000000002,114.436,50.5995,61.4831,62.648,104.39399999999999,20.5997,132.812,36.3067,64.8647,88.0363,78.5997,143.227,77.0494,60.0602,39.181999999999995,93.1683
ENSMUSG00000042489,139.248,129.173,153.60299999999998,164.78400000000002,143.56,194.00400000000002,0.039936599999999996,164.83700000000002,176.76,59.368,50.1982,17.8609,71.3268,75.2533,46.888000000000005,53.8555,30.3398,83.9496,74.5814,58.2391,3.80945,115.789,112.375,116.633,38.6943,60.4576,78.4882,101.398,99.49799999999999,79.9413,86.2033,81.3283,69.321,26.7405,76.352,51.2966,56.9945,47.7118,4.5404,24.8991,88.37,24.0208,2.38301,21.3393,85.9083,0.0,25.7766,12.8148,37.5106
ENSMUSG00000079112,112.148,122.617,72.8358,134.356,138.69799999999998,170.94799999999998,0.21214499999999997,135.834,158.58700000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2881,0.0,0.28360799999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.272719,18.3765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000026743,160.741,121.022,188.607,158.954,124.31299999999999,138.74,84.3813,168.03799999999998,166.71400000000003,80.1447,48.8305,44.4125,20.8557,146.007,77.1333,55.2588,53.8892,77.1634,43.0224,121.485,26.3488,116.177,71.1739,14.4492,158.819,59.7241,43.5703,152.93200000000002,124.105,39.189,47.3614,44.3118,65.6531,58.2594,87.2978,96.3284,51.1104,43.1957,9.45651,93.8037,21.3031,42.0843,22.6658,26.6345,47.3505,18.6083,51.8164,42.1649,9.22987
ENSMUSG00000022234,129.18,98.0726,105.338,102.279,95.9573,165.86700000000002,1.0945799999999999,102.44200000000001,111.83,115.264,94.4545,68.3047,126.20700000000001,135.164,115.993,76.7152,78.3415,99.9491,117.522,93.2443,136.752,121.179,112.602,168.342,135.126,134.778,83.6487,129.49200000000002,160.511,209.965,173.481,166.889,165.429,179.959,241.19,203.106,208.34599999999998,160.778,113.92,214.174,183.301,151.815,151.66299999999998,158.815,203.112,230.017,214.78099999999998,197.707,225.63299999999998
ENSMUSG00000010406,22.6421,27.6001,11.4085,14.7137,13.1246,5.3849599999999995,0.0,8.86843,0.0,77.0632,53.5728,48.2537,38.7323,102.116,74.8673,19.9679,1.0296399999999999,93.47200000000001,59.4492,32.0348,87.23200000000001,106.686,127.242,168.988,180.35,181.72299999999998,91.8562,25.2373,108.86399999999999,94.9525,96.5038,85.5137,130.357,98.1229,105.04299999999999,125.721,78.2623,132.731,92.9653,100.772,101.493,86.3504,103.15100000000001,138.667,66.0011,125.454,122.83200000000001,164.399,79.8313
